irricode	irritype	efficiency	irridose	dateirri
DSLM0	1	1	6.1	08-07-2008
DSLM0	1	1	6.1	09-07-2008
DSLM0	1	1	6.1	10-07-2008
DSLM0	1	1	6.1	11-07-2008
DSLM0	1	1	6.1	12-07-2008
DSLM0	1	1	6.1	13-07-2008
DSLM0	1	1	6.1	14-07-2008
DSLM0	1	1	6.1	15-07-2008
DSLM0	1	1	6.1	16-07-2008
DSLM0	1	1	6.1	17-07-2008
DSLM0	1	1	6.1	18-07-2008
DSLM0	1	1	6.1	19-07-2008
DSLM0	1	1	6.1	20-07-2008
DSLM0	1	1	6.1	21-07-2008
DSLM0	1	1	6.1	22-07-2008
DSLM0	1	1	6.1	23-07-2008
DSLM0	1	1	6.1	24-07-2008
DSLM0	1	1	6.1	25-07-2008
DSLM0	1	1	6.1	26-07-2008
DSLM0	1	1	6.1	27-07-2008
DSLM0	1	1	6.1	28-07-2008
DSLM0	1	1	6.2	29-07-2008
DSLM0	1	1	6.2	30-07-2008
DSLM0	1	1	6.2	31-07-2008
DSLM0	1	1	6.2	01-08-2008
DSLM0	1	1	6.2	02-08-2008
DSLM0	1	1	6.2	03-08-2008
DSLM0	1	1	6.2	04-08-2008
DSLM0	1	1	6.2	05-08-2008
DSLM0	1	1	6.2	06-08-2008
DSLM0	1	1	6.2	07-08-2008
DSLM0	1	1	6.2	08-08-2008
DSLM0	1	1	6.2	09-08-2008
DSLM0	1	1	6.2	10-08-2008
DSLM0	1	1	6.2	11-08-2008
DSLM0	1	1	6.2	12-08-2008
DSLM0	1	1	6.2	13-08-2008
DSLM0	1	1	6.2	14-08-2008
DSLM0	1	1	6.2	15-08-2008
DSLM0	1	1	6.2	16-08-2008
DSLM0	1	1	6.2	17-08-2008
DSLM0	1	1	6.2	18-08-2008
DSLM0	1	1	6.2	19-08-2008
DSLM0	1	1	6.2	20-08-2008
DSLM0	1	1	6.2	21-08-2008
DSLM0	1	1	6.2	22-08-2008
DSLM0	1	1	6.2	23-08-2008
DSLM0	1	1	6.2	24-08-2008
DSLM0	1	1	6.2	25-08-2008
DSLM0	1	1	6.1	26-08-2008
DSLM0	1	1	6.1	27-08-2008
DSLM0	1	1	6.1	28-08-2008
DSLM0	1	1	6.1	29-08-2008
DSLM0	1	1	6.1	30-08-2008
DSLM0	1	1	6.1	31-08-2008
DSLM0	1	1	6.1	01-09-2008
DSLM0	1	1	5.1	02-09-2008
DSLM0	1	1	5.1	03-09-2008
DSLM0	1	1	5.1	04-09-2008
DSLM0	1	1	5.1	05-09-2008
DSLM0	1	1	5.1	06-09-2008
DSLM0	1	1	5.1	07-09-2008
DSLM0	1	1	5.1	08-09-2008
DSLM0	1	1	6	09-09-2008
DSLM0	1	1	6	10-09-2008
DSLM0	1	1	6	11-09-2008
DSLM0	1	1	6	12-09-2008
DSLM0	1	1	6	13-09-2008
DSLM0	1	1	6	14-09-2008
DSLM0	1	1	6	15-09-2008
DSLM0	1	1	6	16-09-2008
DSLM0	1	1	6	17-09-2008
DSLM0	1	1	6	18-09-2008
DSLM0	1	1	6	19-09-2008
DSLM0	1	1	6	20-09-2008
DSLM0	1	1	6	21-09-2008
DSLM0	1	1	6	22-09-2008
DSLM0	1	1	6.1	23-09-2008
DSLM0	1	1	6.1	24-09-2008
DSLM0	1	1	6.1	25-09-2008
DSLM0	1	1	6.1	26-09-2008
DSLM0	1	1	6.1	27-09-2008
DSLM0	1	1	6.1	28-09-2008
DSLM0	1	1	6.1	29-09-2008
DSLM0	1	1	6	30-09-2008
DSLM0	1	1	6	01-10-2008
DSLM0	1	1	6	02-10-2008
DSLM0	1	1	6	03-10-2008
DSLM0	1	1	6	04-10-2008
DSLM0	1	1	6	05-10-2008
DSLM0	1	1	6	06-10-2008
DSLM0	1	1	5.8	07-10-2008
DSLM0	1	1	5.8	08-10-2008
DSLM0	1	1	5.8	09-10-2008
DSLM0	1	1	5.8	10-10-2008
DSLM0	1	1	5.8	11-10-2008
DSLM0	1	1	5.8	12-10-2008
DSLM0	1	1	5.8	13-10-2008
DSLM0	1	1	5.1	14-10-2008
DSLM0	1	1	5.1	15-10-2008
DSLM0	1	1	5.1	16-10-2008
DSLM0	1	1	5.1	17-10-2008
DSLM0	1	1	5.1	18-10-2008
DSLM0	1	1	5.1	19-10-2008
DSLM0	1	1	5.1	20-10-2008
DSLM0	1	1	6	21-10-2008
DSLM0	1	1	6	22-10-2008
DSLM0	1	1	6	23-10-2008
DSLM0	1	1	6	24-10-2008
DSLM0	1	1	6	25-10-2008
DSLM0	1	1	6	26-10-2008
DSLM0	1	1	6	27-10-2008
DSLM0	1	1	6.1	28-10-2008
DSLM0	1	1	6.1	29-10-2008
DSLM0	1	1	6.1	30-10-2008
DSLM0	1	1	6.1	31-10-2008
DSLM0	1	1	6.1	01-11-2008
DSLM0	1	1	6.1	02-11-2008
DSLM0	1	1	6.1	03-11-2008
DSLM0	1	1	5.9	04-11-2008
DSLM0	1	1	5.9	05-11-2008
DSLM0	1	1	5.9	06-11-2008
DSLM0	1	1	5.9	07-11-2008
DSLM0	1	1	5.9	08-11-2008
DSLM0	1	1	5.9	09-11-2008
DSLM0	1	1	5.9	10-11-2008
DSLM0	1	1	5.9	11-11-2008
DSLM0	1	1	5.9	12-11-2008
DSLM0	1	1	5.8	13-11-2008
DSLM0	1	1	5.8	14-11-2008
DSLM0	1	1	5.8	15-11-2008
DSLM0	1	1	5.8	16-11-2008
DSLM0	1	1	5.8	17-11-2008
DSLM0	1	1	5.8	18-11-2008
DSLM0	1	1	5.8	19-11-2008
DSLM0	1	1	5.8	20-11-2008
DSLM0	1	1	5.8	21-11-2008
DSLM0	1	1	5.8	22-11-2008
DSLM0	1	1	5.8	23-11-2008
DSLM0	1	1	5.8	24-11-2008
DSLM0	1	1	5.8	25-11-2008
DSLM0	1	1	5.8	26-11-2008
DSLM0	1	1	5.8	27-11-2008
DSLM0	1	1	5.8	28-11-2008
DSLM0	1	1	5.8	29-11-2008
DSLM0	1	1	5.8	30-11-2008
DSLM0	1	1	5.8	01-12-2008
DSLM0	1	1	3.8	02-12-2008
DSLM0	1	1	3.8	03-12-2008
DSLM0	1	1	3.8	04-12-2008
DSLM0	1	1	3.8	05-12-2008
DSLM0	1	1	3.8	06-12-2008
DSLM0	1	1	3.8	07-12-2008
DSLM0	1	1	3.8	08-12-2008
DSLM0	1	1	3.8	09-12-2008
DSLM0	1	1	3.8	10-12-2008
DSLM0	1	1	3.8	11-12-2008
DSLM0	1	1	3.8	12-12-2008
DSLM0	1	1	3.8	13-12-2008
DSLM0	1	1	3.8	14-12-2008
DSLM0	1	1	3.8	15-12-2008
DSLM0	1	1	3.8	16-12-2008
DSLM0	1	1	3.8	17-12-2008
DSLM0	1	1	3.8	18-12-2008
DSLM0	1	1	3.8	19-12-2008
DSLM0	1	1	3.8	20-12-2008
DSLM0	1	1	3.8	21-12-2008
DSLM0	1	1	3.8	22-12-2008
DSLM0	1	1	3.8	23-12-2008
DSLM0	1	1	3.8	24-12-2008
DSLM0	1	1	3.8	25-12-2008
DSLM0	1	1	3.8	26-12-2008
DSLM0	1	1	3.8	27-12-2008
DSLM0	1	1	3.8	28-12-2008
DSLM0	1	1	3.8	29-12-2008
DSLM0	1	1	3.8	30-12-2008
DSLM0	1	1	3.8	31-12-2008
DSLM0	1	1	3.8	01-01-2009
DSLM0	1	1	3.8	02-01-2009
DSLM0	1	1	3.8	03-01-2009
DSLM0	1	1	3.8	04-01-2009
DSLM0	1	1	3.8	05-01-2009
DSLM0	1	1	3.8	06-01-2009
DSLM0	1	1	3.8	07-01-2009
DSLM0	1	1	3.8	08-01-2009
DSLM0	1	1	3.8	09-01-2009
DSLM0	1	1	3.8	10-01-2009
DSLM0	1	1	3.8	11-01-2009
DSLM0	1	1	3.8	12-01-2009
DSLM0	1	1	3.8	13-01-2009
DSLM0	1	1	3.8	14-01-2009
DSLM0	1	1	3.8	15-01-2009
DSLM0	1	1	3.8	16-01-2009
DSLM0	1	1	3.8	17-01-2009
DSLM0	1	1	3.8	18-01-2009
DSLM0	1	1	3.8	19-01-2009
DSLM0	1	1	3.8	20-01-2009
DSLM0	1	1	3.8	21-01-2009
DSLM0	1	1	3.8	22-01-2009
DSLM0	1	1	3.8	23-01-2009
DSLM0	1	1	3.8	24-01-2009
DSLM0	1	1	3.8	25-01-2009
DSLM0	1	1	3.8	26-01-2009
DSLM0	1	1	3.8	27-01-2009
DSLM0	1	1	3.8	28-01-2009
DSLM0	1	1	3.8	29-01-2009
DSLM0	1	1	3.8	30-01-2009
DSLM0	1	1	3.8	31-01-2009
DSLM0	1	1	3.8	01-02-2009
DSLM0	1	1	3.8	02-02-2009
DSLM0	1	1	3.8	03-02-2009
DSLM0	1	1	3.8	04-02-2009
DSLM0	1	1	3.8	05-02-2009
DSLM0	1	1	3.8	06-02-2009
DSLM0	1	1	3.8	07-02-2009
DSLM0	1	1	3.8	08-02-2009
DSLM0	1	1	3.8	09-02-2009
DSLM0	1	1	3.8	10-02-2009
DSLM0	1	1	3.8	11-02-2009
DSLM0	1	1	3.8	12-02-2009
DSLM0	1	1	3.8	13-02-2009
DSLM0	1	1	3.8	14-02-2009
DSLM0	1	1	3.8	15-02-2009
DSLM0	1	1	3.8	16-02-2009
DSLM0	1	1	3.8	17-02-2009
DSLM0	1	1	3.8	18-02-2009
DSLM0	1	1	3.8	19-02-2009
DSLM0	1	1	3.8	20-02-2009
DSLM0	1	1	3.8	21-02-2009
DSLM0	1	1	3.8	22-02-2009
DSLM0	1	1	3.8	23-02-2009
DSLM0	1	1	3.8	24-02-2009
DSLM0	1	1	3.8	25-02-2009
DSLM0	1	1	3.8	26-02-2009
DSLM0	1	1	3.8	27-02-2009
DSLM0	1	1	3.8	28-02-2009
DSLM0	1	1	3.8	01-03-2009
DSLM0	1	1	3.8	02-03-2009
DSLM0	1	1	3.8	03-03-2009
DSLM0	1	1	3.8	04-03-2009
DSLM0	1	1	3.8	05-03-2009
DSLM0	1	1	3.8	06-03-2009
DSLM0	1	1	3.8	07-03-2009
DSLM0	1	1	3.8	08-03-2009
DSLM0	1	1	3.8	09-03-2009
DSLM0	1	1	3.8	10-03-2009
DSLM0	1	1	3.8	11-03-2009
DSLM0	1	1	3.8	12-03-2009
DSLM0	1	1	1.1	13-03-2009
DSLM0	1	1	1.1	14-03-2009
DSLM0	1	1	1.1	15-03-2009
DSLM0	1	1	1.1	16-03-2009
DSLM0	1	1	4.1	20-03-2009
DSLM0	1	1	4.1	21-03-2009
DSLM0	1	1	4.1	22-03-2009
DSLM0	1	1	4.1	23-03-2009
DSLM0	1	1	4.1	24-03-2009
DSLM0	1	1	4.1	25-03-2009
DSLM0	1	1	4.1	26-03-2009
DSLM0	1	1	4.1	27-03-2009
DSLM0	1	1	4.1	28-03-2009
DSLM0	1	1	4.1	29-03-2009
DSLM0	1	1	4.1	30-03-2009
DSLM0	1	1	4.1	31-03-2009
DSLM0	1	1	4.1	01-04-2009
DSLM0	1	1	4.1	02-04-2009
DSLM0	1	1	4.1	03-04-2009
DSLM0	1	1	4.5	04-04-2009
DSLM0	1	1	4.5	05-04-2009
DSLM0	1	1	4.5	06-04-2009
DSLM0	1	1	4.5	07-04-2009
DSLM0	1	1	4.5	08-04-2009
DSLM0	1	1	4.5	09-04-2009
DSLM0	1	1	4.5	10-04-2009
DSLM0	1	1	4.5	11-04-2009
DSLM0	1	1	4.5	12-04-2009
DSLM0	1	1	4.5	13-04-2009
DSLM0	1	1	4.5	14-04-2009
DSLM0	1	1	4.5	15-04-2009
DSLM0	1	1	4.5	16-04-2009
DSLM0	1	1	4.5	17-04-2009
DSLM0	1	1	4.5	18-04-2009
DSLM0	1	1	4.5	19-04-2009
DSLM0	1	1	4.5	20-04-2009
DSLM0	1	1	4.5	21-04-2009
DSLM0	1	1	4.5	22-04-2009
DSLM0	1	1	4.5	23-04-2009
DSLM0	1	1	4.5	24-04-2009
DSLM0	1	1	4.5	25-04-2009
DSLM0	1	1	4.5	26-04-2009
DSLM0	1	1	4.5	27-04-2009
DSLM0	1	1	4.5	28-04-2009
DSLM0	1	1	4.5	29-04-2009
DSLM0	1	1	4.5	30-04-2009
DSLM0	1	1	4.5	01-05-2009
DSLM0	1	1	4.5	02-05-2009
DSLM0	1	1	4.5	03-05-2009
DSLM0	1	1	4.5	04-05-2009
DSLM0	1	1	9.5	05-05-2009
DSLM0	1	1	9.5	06-05-2009
DSLM0	1	1	9.5	07-05-2009
DSLM0	1	1	9.5	08-05-2009
DSLM0	1	1	9.5	09-05-2009
DSLM0	1	1	9.5	10-05-2009
DSLM0	1	1	9.5	11-05-2009
DSLM0	1	1	9.6	12-05-2009
DSLM0	1	1	9.6	13-05-2009
DSLM0	1	1	9.6	14-05-2009
DSLM0	1	1	9.6	15-05-2009
DSLM0	1	1	9.6	16-05-2009
DSLM0	1	1	9.6	17-05-2009
DSLM0	1	1	9.6	18-05-2009
DSLM0	1	1	8.3	19-05-2009
DSLM0	1	1	8.3	20-05-2009
DSLM0	1	1	8.3	21-05-2009
DSLM0	1	1	8.3	22-05-2009
DSLM0	1	1	8.3	23-05-2009
DSLM0	1	1	8.3	24-05-2009
DSLM0	1	1	8.3	25-05-2009
DSLM0	1	1	8.3	26-05-2009
DSLM0	1	1	9.6	03-06-2009
DSLM0	1	1	9.6	04-06-2009
DSLM0	1	1	9.6	05-06-2009
DSLM0	1	1	9.6	06-06-2009
DSLM0	1	1	9.6	07-06-2009
DSLM0	1	1	9.6	08-06-2009
DSLM0	1	1	9.7	09-06-2009
DSLM0	1	1	9.7	10-06-2009
DSLM0	1	1	9.7	11-06-2009
DSLM0	1	1	9.7	12-06-2009
DSLM0	1	1	9.7	13-06-2009
DSLM0	1	1	9.7	14-06-2009
DSLM0	1	1	9.7	15-06-2009
DSLM0	1	1	9.5	16-06-2009
DSLM0	1	1	9.5	17-06-2009
DSLM0	1	1	9.5	18-06-2009
DSLM0	1	1	9.5	19-06-2009
DSLM0	1	1	9.5	20-06-2009
DSLM0	1	1	9.5	21-06-2009
DSLM0	1	1	9.7	22-06-2009
DSLM0	1	1	9.7	23-06-2009
DSLM0	1	1	9.7	24-06-2009
DSLM0	1	1	9.7	25-06-2009
DSLM0	1	1	9.7	26-06-2009
DSLM0	1	1	9.7	27-06-2009
DSLM0	1	1	9.7	28-06-2009
DSLM0	1	1	9.7	29-06-2009
DSLM0	1	1	8.6	07-07-2009
DSLM0	1	1	8.6	08-07-2009
DSLM0	1	1	8.6	09-07-2009
DSLM0	1	1	8.6	10-07-2009
DSLM0	1	1	8.6	11-07-2009
DSLM0	1	1	8.6	12-07-2009
DSLM0	1	1	8.6	13-07-2009
DSLM0	1	1	8.6	14-07-2009
DSLM0	1	1	8.6	15-07-2009
DSLM0	1	1	27	21-07-2009
DSLM0	1	1	27	22-07-2009
DSLM0	1	1	27	23-07-2009
DSLM0	1	1	8.6	24-07-2009
DSLM0	1	1	8.6	25-07-2009
DSLM0	1	1	8.6	26-07-2009
DSLM0	1	1	8.6	27-07-2009
DSLM0	1	1	9.4	28-07-2009
DSLM0	1	1	9.4	29-07-2009
DSLM0	1	1	9.4	30-07-2009
DSLM0	1	1	9.4	31-07-2009
DSLM0	1	1	9.4	01-08-2009
DSLM0	1	1	9.4	02-08-2009
DSLM0	1	1	9.4	03-08-2009
DSLM0	1	1	9.4	04-08-2009
DSLM0	1	1	9.4	05-08-2009
DSLM0	1	1	9.4	06-08-2009
DSLM0	1	1	9.4	07-08-2009
DSLM0	1	1	9.4	08-08-2009
DSLM0	1	1	9.4	09-08-2009
DSLM0	1	1	9.4	10-08-2009
DSLM0	1	1	9.4	11-08-2009
DSLM0	1	1	9.4	12-08-2009
DSLM0	1	1	9.4	13-08-2009
DSLM0	1	1	9.4	14-08-2009
DSLM0	1	1	9.4	15-08-2009
DSLM0	1	1	9.4	16-08-2009
DSLM0	1	1	9.4	17-08-2009
DSLM1	1	1	3.9	01-11-2009
DSLM1	1	1	3.9	02-11-2009
DSLM1	1	1	3.9	03-11-2009
DSLM1	1	1	3.9	04-11-2009
DSLM1	1	1	3.9	05-11-2009
DSLM1	1	1	3.9	13-11-2009
DSLM1	1	1	3.9	14-11-2009
DSLM1	1	1	3.9	15-11-2009
DSLM1	1	1	3.9	16-11-2009
DSLM1	1	1	3.9	17-11-2009
DSLM1	1	1	3.9	18-11-2009
DSLM1	1	1	3.9	19-11-2009
DSLM1	1	1	3.9	20-11-2009
DSLM1	1	1	3.9	21-11-2009
DSLM1	1	1	3.9	22-11-2009
DSLM1	1	1	3.9	23-11-2009
DSLM1	1	1	3.9	24-11-2009
DSLM1	1	1	3.9	25-11-2009
DSLM1	1	1	3.9	26-11-2009
DSLM1	1	1	3.9	27-11-2009
DSLM1	1	1	3.9	28-11-2009
DSLM1	1	1	3.9	29-11-2009
DSLM1	1	1	3.9	30-11-2009
DSLM1	1	1	3.9	01-12-2009
DSLM1	1	1	3.9	02-12-2009
DSLM1	1	1	3.9	03-12-2009
DSLM1	1	1	3.9	15-12-2009
DSLM1	1	1	3.9	16-12-2009
DSLM1	1	1	3.9	17-12-2009
DSLM1	1	1	3.9	18-12-2009
DSLM1	1	1	3.9	19-12-2009
DSLM1	1	1	3.9	20-12-2009
DSLM1	1	1	3.9	21-12-2009
DSLM1	1	1	3.9	22-12-2009
DSLM1	1	1	3.9	23-12-2009
DSLM1	1	1	3.9	26-12-2009
DSLM1	1	1	3.9	27-12-2009
DSLM1	1	1	3.9	26-01-2010
DSLM1	1	1	3.9	27-01-2010
DSLM1	1	1	3.9	28-01-2010
DSLM1	1	1	3.9	29-01-2010
DSLM1	1	1	3.9	30-01-2010
DSLM1	1	1	3.9	31-01-2010
DSLM1	1	1	3.9	21-02-2010
DSLM1	1	1	3.9	22-02-2010
DSLM1	1	1	3.9	23-02-2010
DSLM1	1	1	3.9	24-02-2010
DSLM1	1	1	2.7	01-04-2010
DSLM1	1	1	2.7	02-04-2010
DSLM1	1	1	2.7	03-04-2010
DSLM1	1	1	2.7	04-04-2010
DSLM1	1	1	2.7	05-04-2010
DSLM1	1	1	2.7	06-04-2010
DSLM1	1	1	2.7	07-04-2010
DSLM1	1	1	2.7	08-04-2010
DSLM1	1	1	2.7	09-04-2010
DSLM1	1	1	2.7	10-04-2010
DSLM1	1	1	2.7	11-04-2010
DSLM1	1	1	2.7	12-04-2010
DSLM1	1	1	2.7	13-04-2010
DSLM1	1	1	2.7	14-04-2010
DSLM1	1	1	2.7	15-04-2010
DSLM1	1	1	2.7	16-04-2010
DSLM1	1	1	2.7	17-04-2010
DSLM1	1	1	2.7	18-04-2010
DSLM1	1	1	2.7	19-04-2010
DSLM1	1	1	2.7	20-04-2010
DSLM1	1	1	2.7	21-04-2010
DSLM1	1	1	2.7	22-04-2010
DSLM1	1	1	2.7	23-04-2010
DSLM1	1	1	2.7	24-04-2010
DSLM1	1	1	2.7	25-04-2010
DSLM1	1	1	2.7	26-04-2010
DSLM1	1	1	2.7	27-04-2010
DSLM1	1	1	2.7	28-04-2010
DSLM1	1	1	2.7	29-04-2010
DSLM1	1	1	2.7	30-04-2010
DSLM1	1	1	2.7	09-05-2010
DSLM1	1	1	2.7	10-05-2010
DSLM1	1	1	2.7	11-05-2010
DSLM1	1	1	2.7	12-05-2010
DSLM1	1	1	2.7	13-05-2010
DSLM1	1	1	2.7	14-05-2010
DSLM1	1	1	18.5	15-05-2010
DSLM1	1	1	18.5	28-05-2010
DSLM1	1	1	18.5	29-05-2010
DSLM1	1	1	18.5	30-05-2010
DSLM1	1	1	18.5	31-05-2010
DSLM1	1	1	4.5	06-06-2010
DSLM1	1	1	4.5	07-06-2010
DSLM1	1	1	4.5	08-06-2010
DSLM1	1	1	4.5	09-06-2010
DSLM1	1	1	4.5	10-06-2010
DSLM1	1	1	4.5	11-06-2010
DSLM1	1	1	4.5	12-06-2010
DSLM1	1	1	4.5	13-06-2010
DSLM1	1	1	4.5	14-06-2010
DSLM1	1	1	4.5	15-06-2010
DSLM1	1	1	4.5	16-06-2010
DSLM1	1	1	4.5	17-06-2010
DSLM1	1	1	4.5	18-06-2010
DSLM1	1	1	4.5	19-06-2010
DSLM1	1	1	4.5	20-06-2010
DSLM1	1	1	4.5	21-06-2010
DSLM1	1	1	4.5	22-06-2010
DSLM1	1	1	4.5	23-06-2010
DSLM1	1	1	4.5	01-07-2010
DSLM1	1	1	4.5	02-07-2010
DSLM1	1	1	4.5	03-07-2010
DSLM1	1	1	4.5	04-07-2010
DSLM1	1	1	4.5	05-07-2010
DSLM1	1	1	4.5	06-07-2010
DSLM1	1	1	4.5	07-07-2010
DSLM1	1	1	4.2	15-07-2010
DSLM1	1	1	4.2	16-07-2010
DSLM1	1	1	4.2	17-07-2010
DSLM1	1	1	4.2	18-07-2010
DSLM1	1	1	4.2	19-07-2010
DSLM1	1	1	4.2	20-07-2010
DSLM1	1	1	4.2	21-07-2010
DSLM1	1	1	4.2	22-07-2010
DSLM1	1	1	4.2	23-07-2010
DSLM1	1	1	4.2	24-07-2010
DSLM1	1	1	4.2	25-07-2010
DSLM1	1	1	4.2	26-07-2010
DSLM1	1	1	4.2	27-07-2010
DSLM1	1	1	4.2	28-07-2010
DSLM1	1	1	4.2	29-07-2010
DSLM1	1	1	4.2	30-07-2010
DSLM1	1	1	4.2	31-07-2010
DSLM1	1	1	4.2	01-08-2010
DSLM1	1	1	4.2	02-08-2010
DSLM1	1	1	4.2	03-08-2010
DSLM1	1	1	4.2	04-08-2010
DSLM1	1	1	4.2	05-08-2010
DSLM1	1	1	4.2	06-08-2010
DSLM1	1	1	4.2	07-08-2010
DSLM1	1	1	4.2	08-08-2010
DSLM1	1	1	4.2	09-08-2010
DSLM1	1	1	4.2	10-08-2010
DSLM1	1	1	4.2	11-08-2010
DSLM1	1	1	4.2	12-08-2010
DSLM1	1	1	4.2	13-08-2010
DSLM1	1	1	4.2	14-08-2010
DSLM1	1	1	4.2	15-08-2010
DSLM1	1	1	4.2	16-08-2010
DSLM1	1	1	4.2	17-08-2010
DSLM1	1	1	4.2	18-08-2010
DSLM1	1	1	4.2	19-08-2010
DSLM1	1	1	4.2	20-08-2010
DSLM1	1	1	4.2	21-08-2010
DSLM1	1	1	4.2	22-08-2010
DSLM1	1	1	4.2	23-08-2010
DSLM1	1	1	4.2	24-08-2010
DSLM1	1	1	4.2	25-08-2010
DSLM1	1	1	4.2	26-08-2010
DSLM1	1	1	4.2	27-08-2010
DSLM1	1	1	4.2	28-08-2010
DSLM1	1	1	4.2	29-08-2010
DSLM1	1	1	4.2	30-08-2010
DSLM1	1	1	4.2	31-08-2010
DSLM1	1	1	4.2	01-09-2010
DSLM1	1	1	4.2	09-09-2010
DSLM1	1	1	4.2	10-09-2010
DSLM1	1	1	4.2	11-09-2010
DSLM1	1	1	4.2	12-09-2010
DSLM1	1	1	4.2	13-09-2010
DSLM1	1	1	4.2	14-09-2010
DSLM1	1	1	4.2	15-09-2010
DSLM1	1	1	4.2	16-09-2010
DSLM1	1	1	4.2	17-09-2010
DSLM1	1	1	4.2	18-09-2010
DSLM1	1	1	4.2	19-09-2010
DSLM1	1	1	4.2	20-09-2010
DSLM1	1	1	4.2	21-09-2010
DSLM1	1	1	4.2	22-09-2010
DSLM1	1	1	2.2	30-09-2010
DSLM1	1	1	2.2	01-10-2010
DSLM1	1	1	2.2	02-10-2010
DSLM1	1	1	2.2	03-10-2010
DSLM1	1	1	2.2	04-10-2010
DSLM1	1	1	2.2	05-10-2010
DSLM1	1	1	2.2	06-10-2010
DSLM1	1	1	7.8	07-10-2010
DSLM1	1	1	7.8	08-10-2010
DSLM1	1	1	7.8	09-10-2010
DSLM1	1	1	7.8	10-10-2010
DSLM1	1	1	7.8	11-10-2010
DSLM1	1	1	7.8	12-10-2010
DSLM1	1	1	7.8	13-10-2010
DSLM1	1	1	6.9	14-10-2010
DSLM1	1	1	6.9	15-10-2010
DSLM1	1	1	6.9	16-10-2010
DSLM1	1	1	6.9	17-10-2010
DSLM1	1	1	6.9	18-10-2010
DSLM1	1	1	6.9	19-10-2010
DSLM1	1	1	6.9	20-10-2010
DSLM1	1	1	6.9	21-10-2010
DSLM1	1	1	7.8	22-10-2010
DSLM1	1	1	7.8	23-10-2010
DSLM1	1	1	7.8	24-10-2010
DSLM1	1	1	7.8	25-10-2010
DSLM1	1	1	7.8	26-10-2010
DSLM1	1	1	7.8	27-10-2010
DSLM1	1	1	7.8	28-10-2010
DSLM1	1	1	7.8	29-10-2010
DSLM1	1	1	7.8	30-10-2010
DSLM1	1	1	7.8	31-10-2010
DSLM1	1	1	7.8	01-11-2010
DSLM1	1	1	7.8	02-11-2010
DSLM1	1	1	7.8	03-11-2010
DSLM1	1	1	6.9	04-11-2010
DSLM1	1	1	6.9	05-11-2010
DSLM1	1	1	6.9	06-11-2010
DSLM1	1	1	6.9	07-11-2010
DSLM1	1	1	6.9	08-11-2010
DSLM1	1	1	6.9	09-11-2010
DSLM1	1	1	6.9	10-11-2010
GPGO570I01	1	1	4.73	11-01-2001
GPGO570I01	1	1	1.96	29-01-2001
GPGO570I01	1	1	2.06	31-01-2001
GPGO570I01	1	1	1.39	05-02-2001
GPGO570I01	1	1	2.35	07-02-2001
GPGO570I01	1	1	1.39	09-02-2001
GPGO570I01	1	1	1.39	12-02-2001
GPGO570I01	1	1	4.13	14-02-2001
GPGO570I01	1	1	2.17	16-02-2001
GPGO570I01	1	1	5.09	19-02-2001
GPGO570I01	1	1	3.56	21-02-2001
GPGO570I01	1	1	3.91	23-02-2001
GPGO570I01	1	1	6.41	26-02-2001
GPGO570I01	1	1	5.69	02-03-2001
GPGO570I01	1	1	5.34	05-03-2001
GPGO570I01	1	1	5.34	21-03-2001
GPGO570I01	1	1	6.41	23-03-2001
GPGO570I01	1	1	9.96	26-03-2001
GPGO570I01	1	1	6.41	28-03-2001
GPGO570I01	1	1	7.12	30-03-2001
GPGO570I01	1	1	6.41	06-04-2001
GPGO570I01	1	1	9.25	09-04-2001
GPGO570I01	1	1	8.9	11-04-2001
GPGO570I01	1	1	8.54	18-04-2001
GPGO570I01	1	1	10.68	20-04-2001
GPGO570I01	1	1	11.74	23-04-2001
GPGO570I01	1	1	25.98	25-04-2001
GPGO570I01	1	1	24.2	02-05-2001
GPGO570I01	1	1	24.56	07-05-2001
GPGO570I01	1	1	10.68	11-05-2001
GPGO570I01	1	1	23.49	16-05-2001
GPGO570I01	1	1	24.56	21-05-2001
GPGO570I01	1	1	24.91	28-05-2001
GPGO570I01	1	1	27.01	13-06-2001
GPGO570I01	1	1	11.39	15-06-2001
GPGO570I01	1	1	6.41	18-06-2001
GPGO570I01	1	1	8.54	20-06-2001
GPGO570I01	1	1	9.61	22-06-2001
GPGO570I01	1	1	6.41	27-06-2001
GPGO570I01	1	1	6.05	02-07-2001
GPGO570I01	1	1	19.57	05-07-2001
GPGOB80I01	1	1	4.73	11-01-2001
GPGOB80I01	1	1	1.96	29-01-2001
GPGOB80I01	1	1	2.06	31-01-2001
GPGOB80I01	1	1	1.39	05-02-2001
GPGOB80I01	1	1	2.35	07-02-2001
GPGOB80I01	1	1	1.39	09-02-2001
GPGOB80I01	1	1	1.39	12-02-2001
GPGOB80I01	1	1	4.13	14-02-2001
GPGOB80I01	1	1	2.17	16-02-2001
GPGOB80I01	1	1	5.09	19-02-2001
GPGOB80I01	1	1	3.56	21-02-2001
GPGOB80I01	1	1	3.91	23-02-2001
GPGOB80I01	1	1	6.41	26-02-2001
GPGOB80I01	1	1	5.69	02-03-2001
GPGOB80I01	1	1	5.34	05-03-2001
GPGOB80I01	1	1	5.34	21-03-2001
GPGOB80I01	1	1	6.41	23-03-2001
GPGOB80I01	1	1	9.96	26-03-2001
